id,prog_agriculture,prog_resources,prog_architecture,prog_ethnic_cultural_gender,prog_communication,prog_communications_technology,prog_computer,prog_personal_culinary,prog_education,prog_engineering,prog_engineering_technology,prog_language,prog_family_consumer_science,prog_legal,prog_english,prog_humanities,prog_library,prog_biological,prog_mathematics,prog_military,prog_multidiscipline,prog_parks_recreation_fitness,prog_philosophy_religious,prog_theology_religious_vocation,prog_physical_science,prog_science_technology,prog_psychology,prog_security_law_enforcement,prog_public_administration_social_service,prog_social_science,prog_construction,prog_mechanic_repair_technology,prog_precision_production,prog_transportation,prog_visual_performing,prog_health,prog_business_marketing,prog_history,programs_offered,top_programs
196699,0.1323,0.0025,0.0,0.0,0.0102,0.0,0.0331,0.0,0.0,0.0127,0.0076,0.0,0.0,0.0,0.0,0.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0356,0.0,0.0,0.0,0.0,0.0,0.0458,0.0534,0.112,0.0,"Agriculture, Business & Marketing, Communication, Computer Science, Engineering, Engineering Technology, Health Professions, Liberal Arts/Humanities, Natural Resources, Public Administration, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (41%), Security & Law Enforcement (14%), Agriculture (13%)"
196866,0.0,0.0234,0.0,0.007,0.0,0.0,0.0421,0.0,0.0,0.1799,0.0,0.0164,0.0,0.0,0.0234,0.0981,0.0,0.1355,0.021,0.0,0.007,0.0,0.007,0.0,0.0234,0.0,0.0888,0.0,0.0,0.2407,0.0,0.0,0.0,0.0,0.0164,0.0,0.0304,0.0397,"Biological Sciences, Business & Marketing, Computer Science, Engineering, English, Ethnic/Cultural/Gender Studies, Foreign Languages, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Philosophy & Religious Studies, Physical Sciences, Psychology, Social Sciences, Visual & Performing Arts","Social Sciences (24%), Engineering (18%), Biological Sciences (14%)"
196884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4795,0.0,0.0,0.0,0.0,"Engineering, Transportation","Engineering (52%), Transportation (48%)"
197036,0.0,0.0156,0.0,0.001,0.0,0.0,0.0519,0.0,0.0,0.2212,0.053,0.0457,0.0,0.055,0.0073,0.0,0.0,0.0374,0.0208,0.0426,0.0384,0.0135,0.0062,0.0,0.0228,0.0,0.0602,0.0,0.0,0.2181,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0353,"Biological Sciences, Business & Marketing, Computer Science, Engineering, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Foreign Languages, History, Legal Studies, Mathematics & Statistics, Military Studies, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Social Sciences","Engineering (22%), Social Sciences (22%), Psychology (6%)"
197045,0.0,0.0,0.0,0.0,0.0253,0.0,0.0106,0.0,0.0186,0.0,0.0,0.0,0.0106,0.0,0.0186,0.0213,0.0,0.0319,0.0053,0.0,0.004,0.0173,0.0013,0.0,0.0106,0.0,0.0758,0.1888,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.4481,0.0878,0.016,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, English, Family & Consumer Science, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Security & Law Enforcement, Social Sciences","Health Professions (45%), Security & Law Enforcement (19%), Business & Marketing (9%)"
197133,0.0,0.0321,0.0,0.0321,0.0192,0.0,0.0497,0.0,0.0176,0.0,0.0,0.0288,0.0,0.0,0.0497,0.0032,0.0,0.1474,0.0529,0.0,0.0609,0.0,0.0208,0.0,0.0513,0.0,0.0673,0.0,0.0,0.2356,0.0,0.0,0.0,0.0,0.1058,0.0,0.0,0.0256,"Biological Sciences, Communication, Computer Science, Education, English, Ethnic/Cultural/Gender Studies, Foreign Languages, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Philosophy & Religious Studies, Physical Sciences, Psychology, Social Sciences, Visual & Performing Arts","Social Sciences (24%), Biological Sciences (15%), Visual & Performing Arts (11%)"
197142,0.0,0.0,0.0,0.0,0.0222,0.1,0.0,0.0,0.0,0.0111,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.4333,0.1667,0.1333,0.0,"Business & Marketing, Communication, Communications Technology, Engineering, Health Professions, Liberal Arts/Humanities, Multidisciplinary Studies, Precision Production, Psychology, Visual & Performing Arts","Visual & Performing Arts (43%), Health Professions (17%), Business & Marketing (13%)"
197151,0.0,0.0,0.0,0.0,0.019,0.0851,0.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,"Communication, Communications Technology, Computer Science, Visual & Performing Arts","Visual & Performing Arts (52%), Computer Science (37%), Communications Technology (9%)"
197197,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0263,0.0105,0.0,0.0289,0.0421,0.0026,0.0,0.0105,0.0,0.0605,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1737,0.4105,0.1316,0.0132,"Biological Sciences, Business & Marketing, Computer Science, Education, English, Health Professions, History, Mathematics & Statistics, Multidisciplinary Studies, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Social Sciences, Visual & Performing Arts","Health Professions (41%), Visual & Performing Arts (17%), Business & Marketing (13%)"
197221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineering,Engineering (100%)
197230,0.0,0.05,0.0,0.0333,0.0,0.0,0.0167,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0167,0.0,0.05,0.0,0.0,0.0,0.0333,0.0,0.2,0.0,0.0,0.1167,0.0,0.0,0.0,0.0,0.0833,0.0,0.1,0.0167,"Biological Sciences, Business & Marketing, Computer Science, Education, English, Ethnic/Cultural/Gender Studies, History, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Physical Sciences, Psychology, Social Sciences, Visual & Performing Arts","Psychology (20%), Biological Sciences (15%), Social Sciences (12%)"
197285,0.0,0.0,0.0,0.0,0.0,0.0,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,0.5551,0.3216,0.0,"Business & Marketing, Computer Science, Health Professions, Visual & Performing Arts","Health Professions (56%), Business & Marketing (32%), Computer Science (7%)"
197294,0.0102,0.0071,0.0,0.0,0.0291,0.0,0.0787,0.0087,0.0087,0.0087,0.026,0.0,0.0402,0.0173,0.0,0.3394,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0465,0.0228,0.0,0.0,0.0,0.0,0.0,0.048,0.1433,0.1606,0.0,"Agriculture, Business & Marketing, Communication, Computer Science, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Health Professions, Legal Studies, Liberal Arts/Humanities, Natural Resources, Parks, Recreation & Fitness, Public Administration, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (34%), Business & Marketing (16%), Health Professions (14%)"
197337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Culinary/Personal Services,Culinary/Personal Services (100%)
197531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Theology,Theology (100%)
197601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197708,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0113,0.0057,0.0,0.0821,0.0075,0.0,0.0519,0.0,0.4698,0.0,0.0047,0.0,0.0717,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0009,0.0113,0.1953,0.0019,"Biological Sciences, Business & Marketing, Computer Science, Education, English, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Philosophy & Religious Studies, Physical Sciences, Psychology, Social Sciences, Visual & Performing Arts","Philosophy & Religious Studies (47%), Business & Marketing (20%), Biological Sciences (8%)"
197735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philosophy & Religious Studies,Philosophy & Religious Studies (100%)
197814,0.0062,0.0,0.0,0.0,0.0,0.0,0.0292,0.0215,0.0292,0.0,0.02,0.0,0.0246,0.0,0.0,0.3723,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0492,0.0,0.0,0.0,0.0846,0.1323,0.0,0.0015,0.1292,0.0892,0.0,"Agriculture, Business & Marketing, Computer Science, Culinary/Personal Services, Education, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Parks, Recreation & Fitness, Precision Production, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (37%), Precision Production (13%), Health Professions (13%)"
197850,0.0,0.0,0.0,0.0,0.0,0.0,0.0847,0.0019,0.0546,0.0019,0.0132,0.0,0.0038,0.0207,0.0,0.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829,0.0,0.0,0.0113,0.0264,0.0151,0.0,0.0,0.1959,0.1111,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Health Professions, Legal Studies, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (38%), Health Professions (20%), Business & Marketing (11%)"
197869,0.0007,0.0251,0.002,0.0012,0.0604,0.002,0.0244,0.0,0.0939,0.0,0.0141,0.0052,0.0145,0.0,0.0173,0.0044,0.0,0.0392,0.0086,0.0,0.0039,0.0826,0.0022,0.0,0.0222,0.0,0.0772,0.0355,0.0254,0.0533,0.0,0.0,0.0,0.0,0.0614,0.0897,0.2192,0.0143,"Agriculture, Architecture, Biological Sciences, Business & Marketing, Communication, Communications Technology, Computer Science, Education, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Family & Consumer Science, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Business & Marketing (22%), Education (9%), Health Professions (9%)"
197887,0.024,0.0,0.0,0.0,0.0,0.0,0.0591,0.092,0.0192,0.0041,0.0577,0.0,0.0062,0.0,0.0,0.2005,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0618,0.0,0.0,0.0288,0.0707,0.0433,0.0137,0.0,0.2315,0.0838,0.0,"Agriculture, Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Parks, Recreation & Fitness, Precision Production, Security & Law Enforcement, Transportation","Health Professions (23%), Liberal Arts/Humanities (20%), Culinary/Personal Services (9%)"
197911,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0508,0.0,0.0,0.0085,0.0,0.0,0.0169,0.0339,0.0,0.0763,0.0,0.0,0.0085,0.2119,0.0042,0.0,0.0127,0.0,0.0381,0.0254,0.0551,0.0085,0.0,0.0,0.0,0.0,0.0593,0.1822,0.178,0.0169,"Biological Sciences, Business & Marketing, Communication, Education, English, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Multidisciplinary Studies, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Parks, Recreation & Fitness (21%), Health Professions (18%), Business & Marketing (18%)"
197966,0.0275,0.0,0.0,0.0,0.0,0.0,0.0565,0.0333,0.0362,0.0,0.0377,0.0145,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.0,0.0,0.0,0.0116,0.0145,0.0,0.0,0.2188,0.1623,0.0,"Agriculture, Business & Marketing, Computer Science, Culinary/Personal Services, Education, Engineering Technology, Foreign Languages, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (33%), Health Professions (22%), Business & Marketing (16%)"
197984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564,0.0,0.0,0.0,0.0,0.0,0.0414,0.1015,0.0,0.0677,0.0075,0.0,0.0038,0.1391,0.0263,0.0188,0.0,0.0,0.0639,0.0526,0.0,0.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.3308,0.0489,"Biological Sciences, Business & Marketing, Education, English, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Parks, Recreation & Fitness, Philosophy & Religious Studies, Psychology, Security & Law Enforcement, Social Sciences, Theology","Business & Marketing (33%), Parks, Recreation & Fitness (14%), Liberal Arts/Humanities (10%)"
197993,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0278,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.1111,0.0278,0.0,0.0,0.0,0.0,0.0278,0.0,0.1667,0.0,"Biological Sciences, Business & Marketing, Communication, Education, Mathematics & Statistics, Multidisciplinary Studies, Psychology, Public Administration, Social Sciences, Visual & Performing Arts","Multidisciplinary Studies (25%), Biological Sciences (17%), Business & Marketing (17%)"
198011,0.0,0.0,0.0,0.0,0.0,0.0,0.0573,0.0573,0.0659,0.0029,0.0201,0.0,0.0057,0.0,0.0,0.3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0573,0.0,0.0659,0.0,0.0,0.235,0.0544,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (35%), Health Professions (24%), Education (7%)"
198039,0.035,0.0,0.0,0.0,0.0,0.0,0.0212,0.0512,0.0424,0.0087,0.0187,0.0337,0.0125,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562,0.0,0.0,0.0,0.1049,0.0811,0.0,0.015,0.0899,0.2085,0.0,"Agriculture, Business & Marketing, Computer Science, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Foreign Languages, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (22%), Business & Marketing (21%), Mechanic & Repair (10%)"
198066,0.0,0.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0671,0.0,0.0,0.0183,0.1951,0.0,0.0,0.0061,0.0,0.0549,0.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,0.0671,0.1585,0.0427,"Biological Sciences, Business & Marketing, Education, English, Health Professions, History, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Physical Sciences, Psychology, Security & Law Enforcement, Visual & Performing Arts","Parks, Recreation & Fitness (20%), Security & Law Enforcement (16%), Business & Marketing (16%)"
198084,0.0272,0.0,0.0,0.0,0.0,0.0,0.1014,0.0236,0.0435,0.0091,0.0,0.0,0.0127,0.0,0.0,0.3822,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0,0.0562,0.0,0.0,0.0,0.0,0.0362,0.0,0.0,0.1178,0.1449,0.0,"Agriculture, Business & Marketing, Computer Science, Culinary/Personal Services, Education, Engineering, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Parks, Recreation & Fitness, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (38%), Business & Marketing (14%), Health Professions (12%)"
198109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298,0.0,0.0,"Health Professions, Multidisciplinary Studies","Health Professions (93%), Multidisciplinary Studies (7%)"
198118,0.0,0.0,0.0,0.0,0.0,0.0,0.0538,0.0431,0.0274,0.0,0.0656,0.0,0.001,0.0108,0.0,0.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0108,0.0362,0.0421,0.0,0.0,0.2016,0.0734,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering Technology, Family & Consumer Science, Health Professions, Legal Studies, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (41%), Health Professions (20%), Business & Marketing (7%)"
198136,0.0,0.004,0.0,0.0,0.0382,0.0,0.0567,0.0,0.0751,0.0356,0.0,0.0013,0.0,0.0,0.0092,0.0171,0.0,0.0448,0.004,0.0,0.0026,0.1252,0.0092,0.0,0.0066,0.054,0.0514,0.0646,0.0105,0.0184,0.0,0.0,0.0,0.0,0.0158,0.1502,0.2003,0.0053,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Engineering, English, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Science Technology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Business & Marketing (20%), Health Professions (15%), Parks, Recreation & Fitness (13%)"
198154,0.0195,0.0,0.0,0.0,0.0,0.0,0.0217,0.0617,0.0091,0.0048,0.0326,0.0013,0.0,0.02,0.0,0.4177,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0.0022,0.0,0.0499,0.0,0.0,0.0725,0.0703,0.0221,0.0,0.0287,0.1172,0.0391,0.0,"Agriculture, Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Foreign Languages, Health Professions, Legal Studies, Liberal Arts/Humanities, Mechanic & Repair, Multidisciplinary Studies, Precision Production, Science Technology, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (42%), Health Professions (12%), Construction Trades (7%)"
198206,0.0661,0.0,0.0,0.0,0.0,0.0574,0.0487,0.1165,0.0035,0.0035,0.0,0.0,0.0,0.0052,0.0,0.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.0626,0.0504,0.0,0.0,0.2191,0.087,0.0,"Agriculture, Business & Marketing, Communications Technology, Computer Science, Culinary/Personal Services, Education, Engineering, Health Professions, Legal Studies, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Security & Law Enforcement","Health Professions (22%), Liberal Arts/Humanities (21%), Culinary/Personal Services (12%)"
198215,0.0,0.0683,0.0,0.0,0.0361,0.0,0.0281,0.0,0.1124,0.0,0.0,0.004,0.0,0.0,0.008,0.008,0.0,0.0803,0.0161,0.0,0.0,0.1526,0.008,0.0,0.008,0.0,0.0241,0.0321,0.0,0.0522,0.0,0.0,0.0,0.0,0.0241,0.1084,0.2249,0.004,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, English, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Business & Marketing (22%), Parks, Recreation & Fitness (15%), Education (11%)"
198233,0.0137,0.0,0.0,0.0,0.0,0.018,0.0425,0.0173,0.0166,0.0014,0.0555,0.0,0.0079,0.0,0.0,0.3148,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0375,0.0425,0.0893,0.0,0.0079,0.1571,0.1225,0.0,"Agriculture, Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Parks, Recreation & Fitness, Precision Production, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (31%), Health Professions (16%), Business & Marketing (12%)"
198251,0.0234,0.0,0.0,0.0,0.0,0.0092,0.0368,0.0814,0.0389,0.0064,0.075,0.0,0.0276,0.0113,0.0,0.1982,0.0368,0.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0495,0.0,0.0,0.0333,0.0644,0.0771,0.0,0.0,0.1146,0.1012,0.0,"Agriculture, Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Health Professions, Legal Studies, Liberal Arts/Humanities, Library Science, Mechanic & Repair, Parks, Recreation & Fitness, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (20%), Health Professions (11%), Business & Marketing (10%)"
198260,0.0053,0.0,0.0,0.0,0.0,0.0056,0.0443,0.0424,0.0296,0.0097,0.0461,0.0041,0.0128,0.0087,0.0,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0184,0.0,0.0,0.0402,0.0287,0.0206,0.0,0.0555,0.1234,0.0842,0.0,"Agriculture, Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Family & Consumer Science, Foreign Languages, Health Professions, Legal Studies, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Science Technology, Security & Law Enforcement, Visual & Performing Arts","Liberal Arts/Humanities (42%), Health Professions (12%), Business & Marketing (8%)"
198303,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0516,0.0,0.0,0.0,0.0,0.0,0.0258,0.0581,0.0,0.0645,0.0065,0.0,0.0,0.2258,0.0,0.0,0.0,0.0,0.1871,0.0774,0.0,0.0129,0.0,0.0,0.0,0.0,0.1097,0.0,0.1484,0.0194,"Biological Sciences, Business & Marketing, Communications Technology, Education, English, History, Liberal Arts/Humanities, Mathematics & Statistics, Parks, Recreation & Fitness, Psychology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Parks, Recreation & Fitness (23%), Psychology (19%), Business & Marketing (15%)"
198321,0.0014,0.0,0.0,0.0,0.0,0.0122,0.0448,0.0639,0.0639,0.0,0.0367,0.0,0.0177,0.0,0.0,0.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815,0.0,0.0,0.0299,0.0761,0.0367,0.0,0.0,0.1481,0.0408,0.0,"Agriculture, Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (35%), Health Professions (15%), Security & Law Enforcement (8%)"
198330,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.049,0.0231,0.0037,0.0684,0.0,0.0,0.0296,0.0,0.3956,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0749,0.0,0.0,0.0342,0.0758,0.0268,0.0,0.0,0.1275,0.0638,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Health Professions, Legal Studies, Liberal Arts/Humanities, Mechanic & Repair, Parks, Recreation & Fitness, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (40%), Health Professions (13%), Mechanic & Repair (8%)"
